n_walkers,n_volume,mu,lmax,D,TargetShape,DiskDiameter,n_targets,fixed_target_dist,detection_time,probability
1,134217728,1.8,256,500.00,Line,500,1,0.0,176250.37,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,172410.19,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,4866725.15,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,9420874.10,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,11125241.27,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,1956134.95,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,19247111.28,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,10864.05,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,2847143.54,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,323305.23,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,1370807.63,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,4126763.68,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,2584992.46,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,2690655.97,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,328125.15,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,1122921.23,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,28623.94,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,150043.70,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,160625.14,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,1837957.57,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,147947.56,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,2871046.59,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,147762.98,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,392047.56,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,9785245.47,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,2203588.18,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,4111374.45,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,26879303.29,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,5402553.37,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,8155250.55,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,2828746.12,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,5820010.03,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,970249.99,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,1719106.09,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,2999700.86,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,544021.66,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,219995.73,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,862526.61,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,680665.32,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,2504135.47,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,882273.57,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,2379705.65,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,553319.48,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,301661.21,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,143570.70,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,1083407.58,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,1432754.60,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,5506290.79,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,16267064.54,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,6077191.30,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,7347607.66,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,7243426.74,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,124812.49,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,1495467.70,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,678794.01,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,1915590.52,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,958229.09,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,3236579.57,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,1679897.65,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,3875335.63,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,304194.04,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,1475914.68,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,1002412.54,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,1581078.54,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,43167.84,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,61364.00,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,555563.74,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,1808144.35,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,43995329.72,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,9206220.61,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,28494425.79,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,18033603.30,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,9437185.45,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,726546.18,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,552772.88,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,13699093.77,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,38919.21,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,3888370.03,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,1431738.03,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,2615522.50,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,4818580.90,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,2307735.58,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,1352000.29,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,5197547.27,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,1673462.05,1.00
1,134217728,2.6,256,16.90,Ball_no_boundary,400,1,0.0,2894163.73,1.00
1,134217728,2.6,256,450.00,Line,450,1,0.0,1372.15,1.00
1,134217728,2.6,256,17.57,Ball_no_boundary,450,1,0.0,214524.83,1.00
1,134217728,2.6,256,500.00,Line,500,1,0.0,828486.07,1.00
1,134217728,2.6,256,18.20,Ball_no_boundary,500,1,0.0,550558.17,1.00
1,134217728,2.8,256,10.00,Line,10,1,0.0,43824580.73,1.00
1,134217728,2.8,256,5.24,Ball_no_boundary,10,1,0.0,915886.67,1.00
1,134217728,2.8,256,25.00,Line,25,1,0.0,12688604.67,1.00
1,134217728,2.8,256,6.87,Ball_no_boundary,25,1,0.0,10515720.29,1.00
1,134217728,2.8,256,50.00,Line,50,1,0.0,353890.48,1.00
1,134217728,2.8,256,8.55,Ball_no_boundary,50,1,0.0,2102096.13,1.00
1,134217728,2.8,256,100.00,Line,100,1,0.0,851917.70,1.00
1,134217728,2.8,256,10.70,Ball_no_boundary,100,1,0.0,565055.40,1.00
1,134217728,2.8,256,200.00,Line,200,1,0.0,1453908.58,1.00
1,134217728,2.8,256,13.43,Ball_no_boundary,200,1,0.0,7873068.63,1.00
1,134217728,2.8,256,250.00,Line,250,1,0.0,3012793.74,1.00
1,134217728,2.8,256,14.46,Ball_no_boundary,250,1,0.0,3664552.57,1.00
1,134217728,2.8,256,300.00,Line,300,1,0.0,82967.71,1.00
1,134217728,2.8,256,15.36,Ball_no_boundary,300,1,0.0,10153819.88,1.00
1,134217728,2.8,256,350.00,Line,350,1,0.0,825322.32,1.00
1,134217728,2.8,256,16.16,Ball_no_boundary,350,1,0.0,3034654.76,1.00
1,134217728,2.8,256,400.00,Line,400,1,0.0,1104967.67,1.00
1,134217728,2.8,256,16.90,Ball_no_boundary,400,1,0.0,6160774.11,1.00
1,134217728,2.8,256,450.00,Line,450,1,0.0,233121.64,1.00
1,134217728,2.8,256,17.57,Ball_no_boundary,450,1,0.0,3622939.50,1.00
1,134217728,2.8,256,500.00,Line,500,1,0.0,2303056.13,1.00
1,134217728,2.8,256,18.20,Ball_no_boundary,500,1,0.0,754551.58,1.00
1,134217728,3.0,256,10.00,Line,10,1,0.0,161813.84,1.00
1,134217728,3.0,256,5.24,Ball_no_boundary,10,1,0.0,23618154.10,1.00
1,134217728,3.0,256,25.00,Line,25,1,0.0,11425396.21,1.00
1,134217728,3.0,256,6.87,Ball_no_boundary,25,1,0.0,10662482.43,1.00
1,134217728,3.0,256,50.00,Line,50,1,0.0,2022711.40,1.00
1,134217728,3.0,256,8.55,Ball_no_boundary,50,1,0.0,4228382.52,1.00
1,134217728,3.0,256,100.00,Line,100,1,0.0,2422730.98,1.00
1,134217728,3.0,256,10.70,Ball_no_boundary,100,1,0.0,93739.47,1.00
1,134217728,3.0,256,200.00,Line,200,1,0.0,672761.60,1.00
1,134217728,3.0,256,13.43,Ball_no_boundary,200,1,0.0,25852254.99,1.00
1,134217728,3.0,256,250.00,Line,250,1,0.0,2767759.17,1.00
1,134217728,3.0,256,14.46,Ball_no_boundary,250,1,0.0,3416666.34,1.00
1,134217728,3.0,256,300.00,Line,300,1,0.0,677834.72,1.00
1,134217728,3.0,256,15.36,Ball_no_boundary,300,1,0.0,7302061.31,1.00
1,134217728,3.0,256,350.00,Line,350,1,0.0,1162819.37,1.00
1,134217728,3.0,256,16.16,Ball_no_boundary,350,1,0.0,4544106.63,1.00
1,134217728,3.0,256,400.00,Line,400,1,0.0,450672.16,1.00
1,134217728,3.0,256,16.90,Ball_no_boundary,400,1,0.0,10692343.19,1.00
1,134217728,3.0,256,450.00,Line,450,1,0.0,567891.71,1.00
1,134217728,3.0,256,17.57,Ball_no_boundary,450,1,0.0,264543.50,1.00
1,134217728,3.0,256,500.00,Line,500,1,0.0,382864.76,1.00
1,134217728,3.0,256,18.20,Ball_no_boundary,500,1,0.0,2144129.74,1.00
1,134217728,1.0,256,10.00,Line,10,1,0.0,112673189.08,1.00
1,134217728,1.0,256,5.24,Ball_no_boundary,10,1,0.0,104415844.39,1.00
1,134217728,1.0,256,25.00,Line,25,1,0.0,24242539.08,1.00
1,134217728,1.0,256,6.87,Ball_no_boundary,25,1,0.0,22942192.69,1.00
1,134217728,1.0,256,50.00,Line,50,1,0.0,113812704.93,1.00
1,134217728,1.0,256,8.55,Ball_no_boundary,50,1,0.0,10268778.36,1.00
1,134217728,1.0,256,100.00,Line,100,1,0.0,169397.34,1.00
1,134217728,1.0,256,10.70,Ball_no_boundary,100,1,0.0,7603509.89,1.00
1,134217728,1.0,256,200.00,Line,200,1,0.0,14188131.65,1.00
1,134217728,1.0,256,13.43,Ball_no_boundary,200,1,0.0,5602663.12,1.00
1,134217728,1.0,256,250.00,Line,250,1,0.0,13244382.12,1.00
1,134217728,1.0,256,14.46,Ball_no_boundary,250,1,0.0,10300702.46,1.00
1,134217728,1.0,256,300.00,Line,300,1,0.0,4267011.14,1.00
1,134217728,1.0,256,15.36,Ball_no_boundary,300,1,0.0,5862922.99,1.00
1,134217728,1.0,256,350.00,Line,350,1,0.0,7389490.51,1.00
1,134217728,1.0,256,16.16,Ball_no_boundary,350,1,0.0,7415900.40,1.00
1,134217728,1.0,256,400.00,Line,400,1,0.0,1934411.71,1.00
1,134217728,1.0,256,16.90,Ball_no_boundary,400,1,0.0,953269.94,1.00
1,134217728,1.0,256,450.00,Line,450,1,0.0,3633790.76,1.00
1,134217728,1.0,256,17.57,Ball_no_boundary,450,1,0.0,15312603.98,1.00
1,134217728,1.0,256,500.00,Line,500,1,0.0,4050594.17,1.00
1,134217728,1.0,256,18.20,Ball_no_boundary,500,1,0.0,11842592.30,1.00
1,134217728,1.2,256,10.00,Line,10,1,0.0,237245466.51,1.00
1,134217728,1.2,256,5.24,Ball_no_boundary,10,1,0.0,62003852.99,1.00
1,134217728,1.2,256,25.00,Line,25,1,0.0,29375332.18,1.00
1,134217728,1.2,256,6.87,Ball_no_boundary,25,1,0.0,78021740.09,1.00
1,134217728,1.2,256,50.00,Line,50,1,0.0,67900940.61,1.00
1,134217728,1.2,256,8.55,Ball_no_boundary,50,1,0.0,9412943.49,1.00
1,134217728,1.2,256,100.00,Line,100,1,0.0,461782.87,1.00
1,134217728,1.2,256,10.70,Ball_no_boundary,100,1,0.0,470336.46,1.00
1,134217728,1.2,256,200.00,Line,200,1,0.0,22656610.25,1.00
1,134217728,1.2,256,13.43,Ball_no_boundary,200,1,0.0,4270248.46,1.00
1,134217728,1.2,256,250.00,Line,250,1,0.0,4963448.30,1.00
1,134217728,1.2,256,14.46,Ball_no_boundary,250,1,0.0,9261467.30,1.00
1,134217728,1.2,256,300.00,Line,300,1,0.0,3623839.21,1.00
1,134217728,1.2,256,15.36,Ball_no_boundary,300,1,0.0,666317.81,1.00
1,134217728,1.2,256,350.00,Line,350,1,0.0,474945.08,1.00
1,134217728,1.2,256,16.16,Ball_no_boundary,350,1,0.0,557468.81,1.00
1,134217728,1.2,256,400.00,Line,400,1,0.0,43953.12,1.00
1,134217728,1.2,256,16.90,Ball_no_boundary,400,1,0.0,2810011.20,1.00
1,134217728,1.2,256,450.00,Line,450,1,0.0,8031554.78,1.00
1,134217728,1.2,256,17.57,Ball_no_boundary,450,1,0.0,5424190.35,1.00
1,134217728,1.2,256,500.00,Line,500,1,0.0,518062.94,1.00
1,134217728,1.2,256,18.20,Ball_no_boundary,500,1,0.0,427642.09,1.00
1,134217728,1.4,256,10.00,Line,10,1,0.0,1698092.80,1.00
1,134217728,1.4,256,5.24,Ball_no_boundary,10,1,0.0,112718353.34,1.00
1,134217728,1.4,256,25.00,Line,25,1,0.0,3598085.60,1.00
1,134217728,1.4,256,6.87,Ball_no_boundary,25,1,0.0,19640450.11,1.00
1,134217728,1.4,256,50.00,Line,50,1,0.0,5041617.46,1.00
1,134217728,1.4,256,8.55,Ball_no_boundary,50,1,0.0,19247959.88,1.00
1,134217728,1.4,256,100.00,Line,100,1,0.0,5505667.70,1.00
1,134217728,1.4,256,10.70,Ball_no_boundary,100,1,0.0,715771.33,1.00
1,134217728,1.4,256,200.00,Line,200,1,0.0,5722069.09,1.00
1,134217728,1.4,256,13.43,Ball_no_boundary,200,1,0.0,2847134.24,1.00
1,134217728,1.4,256,250.00,Line,250,1,0.0,5479103.71,1.00
1,134217728,1.4,256,14.46,Ball_no_boundary,250,1,0.0,11268229.78,1.00
1,134217728,1.4,256,300.00,Line,300,1,0.0,2012419.09,1.00
1,134217728,1.4,256,15.36,Ball_no_boundary,300,1,0.0,6295682.93,1.00
1,134217728,1.4,256,350.00,Line,350,1,0.0,458863.73,1.00
1,134217728,1.4,256,16.16,Ball_no_boundary,350,1,0.0,1215806.93,1.00
1,134217728,1.4,256,400.00,Line,400,1,0.0,4157900.49,1.00
1,134217728,1.4,256,16.90,Ball_no_boundary,400,1,0.0,405369.33,1.00
1,134217728,1.4,256,450.00,Line,450,1,0.0,345925.78,1.00
1,134217728,1.4,256,17.57,Ball_no_boundary,450,1,0.0,174558.46,1.00
1,134217728,1.4,256,500.00,Line,500,1,0.0,1405107.89,1.00
1,134217728,1.4,256,18.20,Ball_no_boundary,500,1,0.0,1818124.11,1.00
1,134217728,1.6,256,10.00,Line,10,1,0.0,42735169.77,1.00
1,134217728,1.6,256,5.24,Ball_no_boundary,10,1,0.0,25249031.54,1.00
1,134217728,1.6,256,25.00,Line,25,1,0.0,45882185.39,1.00
1,134217728,1.6,256,6.87,Ball_no_boundary,25,1,0.0,56743809.06,1.00
1,134217728,1.6,256,50.00,Line,50,1,0.0,98292140.41,1.00
1,134217728,1.6,256,8.55,Ball_no_boundary,50,1,0.0,21115402.58,1.00
1,134217728,1.6,256,100.00,Line,100,1,0.0,770717.51,1.00
1,134217728,1.6,256,10.70,Ball_no_boundary,100,1,0.0,5159553.38,1.00
1,134217728,1.6,256,200.00,Line,200,1,0.0,5339678.85,1.00
1,134217728,1.6,256,13.43,Ball_no_boundary,200,1,0.0,2697533.30,1.00
1,134217728,1.6,256,250.00,Line,250,1,0.0,1991004.84,1.00
1,134217728,1.6,256,14.46,Ball_no_boundary,250,1,0.0,1228150.48,1.00
1,134217728,1.6,256,300.00,Line,300,1,0.0,1948822.00,1.00
1,134217728,1.6,256,15.36,Ball_no_boundary,300,1,0.0,4126258.70,1.00
1,134217728,1.6,256,350.00,Line,350,1,0.0,7161274.11,1.00
1,134217728,1.6,256,16.16,Ball_no_boundary,350,1,0.0,5039587.43,1.00
1,134217728,1.6,256,400.00,Line,400,1,0.0,1302483.60,1.00
1,134217728,1.6,256,16.90,Ball_no_boundary,400,1,0.0,770042.22,1.00
1,134217728,1.6,256,450.00,Line,450,1,0.0,520693.21,1.00
1,134217728,1.6,256,17.57,Ball_no_boundary,450,1,0.0,1101841.43,1.00
1,134217728,1.6,256,500.00,Line,500,1,0.0,78148.37,1.00
1,134217728,1.6,256,18.20,Ball_no_boundary,500,1,0.0,1506244.65,1.00
1,134217728,1.8,256,10.00,Line,10,1,0.0,49341968.28,1.00
1,134217728,1.8,256,5.24,Ball_no_boundary,10,1,0.0,20313695.30,1.00
1,134217728,1.8,256,25.00,Line,25,1,0.0,6161533.56,1.00
1,134217728,1.8,256,6.87,Ball_no_boundary,25,1,0.0,20894779.90,1.00
1,134217728,1.8,256,50.00,Line,50,1,0.0,19642753.60,1.00
1,134217728,1.8,256,8.55,Ball_no_boundary,50,1,0.0,3612387.00,1.00
1,134217728,1.8,256,100.00,Line,100,1,0.0,1300186.48,1.00
1,134217728,1.8,256,10.70,Ball_no_boundary,100,1,0.0,11868740.29,1.00
1,134217728,1.8,256,200.00,Line,200,1,0.0,2008204.56,1.00
1,134217728,1.8,256,13.43,Ball_no_boundary,200,1,0.0,343790.57,1.00
1,134217728,1.8,256,250.00,Line,250,1,0.0,953876.41,1.00
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,2780127.30,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,3302841.74,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,602042.18,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,38014.03,1.00
1,134217728,1.8,256,16.16,Ball_no_boundary,350,1,0.0,2728535.69,1.00
1,134217728,1.8,256,400.00,Line,400,1,0.0,609931.51,1.00
1,134217728,1.8,256,16.90,Ball_no_boundary,400,1,0.0,3571110.19,1.00
1,134217728,1.8,256,450.00,Line,450,1,0.0,2240693.32,1.00
1,134217728,1.8,256,17.57,Ball_no_boundary,450,1,0.0,337500.98,1.00
1,134217728,1.8,256,500.00,Line,500,1,0.0,183510.65,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,1411783.06,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,9432781.80,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,15901268.21,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,559114.71,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,14469165.83,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,4525904.73,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,7791394.41,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,6061472.33,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,12313574.69,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,6401325.90,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,1575922.02,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,75519.06,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,605501.93,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,1109575.76,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,1555848.46,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,447332.44,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,967225.64,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,94450.78,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,727142.98,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,349272.27,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,454253.29,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,377624.50,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,2053509.81,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,471847.31,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,11560074.33,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,10142676.17,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,4148704.20,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,7674742.89,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,3582131.45,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,2638714.53,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,14258.54,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,2109497.94,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,442650.82,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,1826607.69,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,894291.92,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,718660.11,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,369181.88,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,711222.23,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,1188050.27,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,207281.27,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,121710.85,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,21559.71,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,1121674.06,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,93380.44,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,836118.13,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,1875884.35,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,10165029.24,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,4591173.93,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,15341731.52,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,11090231.83,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,10667353.05,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,1255654.17,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,6979339.48,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,1763008.58,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,58769.91,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,469022.37,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,5138980.78,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,1558354.63,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,699452.19,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,567337.11,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,1753569.61,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,14426.09,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,2746316.52,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,821048.08,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,5846101.46,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,629665.99,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,1802869.62,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,38929282.31,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,22792965.04,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,24846422.83,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,2793788.37,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,11198123.08,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,6720441.08,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,158138.99,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,1811093.85,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,5994676.44,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,1173934.13,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,105317.80,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,10937213.26,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,1226608.88,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,5141689.01,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,809942.14,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,3834676.09,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,1020652.78,1.00
1,134217728,2.6,256,16.90,Ball_no_boundary,400,1,0.0,1567868.53,1.00
1,134217728,2.6,256,450.00,Line,450,1,0.0,317906.97,1.00
1,134217728,2.6,256,17.57,Ball_no_boundary,450,1,0.0,2844865.95,1.00
1,134217728,2.6,256,500.00,Line,500,1,0.0,4545.63,1.00
1,134217728,2.6,256,18.20,Ball_no_boundary,500,1,0.0,2266886.82,1.00
1,134217728,2.8,256,10.00,Line,10,1,0.0,62826747.20,1.00
1,134217728,2.8,256,5.24,Ball_no_boundary,10,1,0.0,18050261.34,1.00
1,134217728,2.8,256,25.00,Line,25,1,0.0,2106121.56,1.00
1,134217728,2.8,256,6.87,Ball_no_boundary,25,1,0.0,1288419.01,1.00
1,134217728,2.8,256,50.00,Line,50,1,0.0,1818488.66,1.00
1,134217728,2.8,256,8.55,Ball_no_boundary,50,1,0.0,7219820.95,1.00
1,134217728,2.8,256,100.00,Line,100,1,0.0,1160726.16,1.00
1,134217728,2.8,256,10.70,Ball_no_boundary,100,1,0.0,18759719.17,1.00
1,134217728,2.8,256,200.00,Line,200,1,0.0,3746967.43,1.00
1,134217728,2.8,256,13.43,Ball_no_boundary,200,1,0.0,406114.16,1.00
1,134217728,2.8,256,250.00,Line,250,1,0.0,630636.03,1.00
1,134217728,2.8,256,14.46,Ball_no_boundary,250,1,0.0,3118411.02,1.00
1,134217728,2.8,256,300.00,Line,300,1,0.0,546193.17,1.00
1,134217728,2.8,256,15.36,Ball_no_boundary,300,1,0.0,3534867.52,1.00
1,134217728,2.8,256,350.00,Line,350,1,0.0,50150.97,1.00
